
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
6 ,40.700,43.300,.000,.000,16,11,1,13,0,1 ,2,1,0,0,0,0,1,0,0,0,0,4,9,1,0
7 ,44.000,43.100,45.100,.000,2,5,4,4,1,0 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
7 ,44.900,41.900,44.700,43.800,13,12,9,12,12,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,0,1
6 ,44.000,44.800,43.600,44.600,1,3,4,1,1,1 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
6 ,42.900,40.500,41.200,41.100,3,7,6,9,6,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
6 ,44.100,40.100,.000,.000,8,18,1,13,0,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,1,0
6 ,48.000,49.300,47.700,.000,8,4,3,6,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,7,1,0
6 ,39.600,37.400,38.100,38.100,12,13,15,17,13,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
6 ,40.000,38.800,41.000,39.400,10,13,11,14,11,1 ,2,1,0,0,0,1,0,0,0,0,0,1,5,1,0
6 ,41.600,45.800,43.200,43.000,4,1,5,9,3,1 ,2,0,0,1,0,1,0,0,0,0,0,1,6,1,0
7 ,38.700,33.700,38.200,.000,15,20,20,21,1,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,1,0
7 ,32.900,29.000,.000,.000,23,26,1,24,0,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,1,0
2 ,38.600,38.200,43.300,.000,20,20,9,19,1,1 ,2,0,0,0,1,0,0,1,0,0,0,3,7,0,1
6 ,29.100,28.700,28.500,28.800,30,26,28,24,28,2 ,2,0,0,1,0,0,0,1,0,0,0,2,7,0,1
6 ,40.400,35.200,34.600,36.200,9,20,25,20,19,2 ,2,0,0,1,0,0,0,1,0,0,0,1,6,0,1
6 ,39.800,38.200,40.200,39.300,11,12,7,13,9,0 ,2,0,0,1,0,1,0,0,0,0,0,2,7,0,1
6 ,39.000,38.200,38.700,.000,23,21,23,23,1,1 ,2,1,0,0,0,0,1,0,0,0,0,2,8,0,1
1 ,42.000,40.000,39.400,40.600,18,16,17,16,17,1 ,2,1,0,0,0,0,0,0,1,0,1,1,6,0,1
1 ,36.900,28.900,20.300,.000,28,31,33,25,1,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
1 ,45.800,44.700,.000,.000,10,12,1,13,0,1 ,2,0,0,1,0,1,0,0,0,0,0,3,9,1,0
1 ,45.200,44.900,.000,.000,16,17,1,19,0,1 ,2,0,1,0,0,0,0,1,0,0,0,4,8,1,0
1 ,47.400,45.400,48.300,.000,2,6,3,2,1,1 ,2,0,0,1,0,1,0,0,0,0,0,3,7,1,0
1 ,37.900,29.800,40.400,.000,25,30,21,19,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,7,0,1
1 ,42.300,42.700,.000,.000,24,22,1,23,0,1 ,2,1,0,0,0,0,1,0,0,0,0,4,8,0,1
1 ,33.444,34.200,36.800,.000,22,26,21,25,1,1 ,2,1,0,0,0,0,1,0,0,0,1,1,8,1,0
2 ,37.400,37.900,34.100,36.500,27,20,24,26,25,1 ,2,0,0,1,0,1,0,0,0,0,1,2,7,0,1
1 ,44.600,39.000,43.600,43.200,14,18,12,12,14,1 ,2,0,0,1,0,1,0,0,0,0,1,1,6,0,1
2 ,41.800,43.000,42.000,.000,10,12,13,13,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,0,1
1 ,43.400,39.200,41.400,41.600,16,17,16,14,16,1 ,2,1,0,0,0,0,1,0,0,0,0,1,5,1,0
1 ,38.700,38.000,39.200,38.600,21,23,18,23,19,1 ,2,0,0,1,0,0,0,0,1,0,0,2,6,0,1
3 ,43.400,41.800,44.800,.000,13,20,12,17,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
1 ,48.200,36.000,39.400,41.800,4,19,17,13,15,1 ,2,0,0,1,0,0,0,0,1,0,0,1,5,0,1
2 ,39.100,39.300,38.600,39.500,22,16,18,21,20,1 ,2,0,1,0,0,0,0,0,1,0,0,2,7,0,1
2 ,37.500,36.800,34.500,.000,22,22,23,24,1,1 ,2,0,1,0,0,0,0,0,1,0,0,3,8,0,1
2 ,38.800,35.900,33.100,35.900,24,26,26,27,26,1 ,2,0,1,0,0,0,1,0,0,0,0,2,7,1,0
2 ,41.900,43.900,41.400,43.000,17,6,11,1,9,0 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
2 ,45.000,45.000,50.000,48.000,3,6,1,1,3,0 ,2,1,0,0,0,0,1,0,0,0,0,1,6,1,0
1 ,47.400,46.000,47.000,46.800,7,5,5,9,6,1 ,2,0,1,0,0,0,0,0,1,0,0,1,6,1,0
1 ,48.000,46.600,46.600,47.400,5,4,6,3,4,1 ,2,0,0,1,0,0,0,0,1,0,0,1,5,1,0
2 ,40.000,49.200,48.000,46.800,4,2,2,1,4,1 ,1,0,1,0,0,0,0,0,1,0,0,1,6,1,0
1 ,30.100,19.200,.000,.000,33,34,1,33,0,1 ,2,0,1,0,0,0,0,0,1,0,0,2,8,0,1
2 ,35.100,29.500,24.400,.000,29,27,30,31,1,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,1,0
1 ,40.400,41.800,40.100,.000,15,16,22,12,1,1 ,2,0,1,0,0,0,1,0,0,0,0,3,7,1,0
2 ,33.000,32.400,39.000,35.800,11,21,8,11,20,1 ,2,1,0,0,0,0,0,1,0,0,0,1,5,1,0
1 ,48.300,47.600,45.900,47.500,1,5,7,6,3,2 ,2,0,0,1,0,1,0,0,0,0,0,2,6,1,0
1 ,45.300,42.200,45.400,.000,7,14,10,6,1,1 ,2,0,1,0,0,0,0,0,0,1,0,3,8,1,0
2 ,46.500,47.700,42.200,.000,1,3,12,6,1,2 ,2,0,0,1,0,0,0,0,1,0,0,3,8,1,0
7 ,30.000,30.000,31.800,.000,23,23,26,27,1,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
3 ,42.800,42.800,43.500,.000,16,18,15,19,1,1 ,2,1,0,0,0,0,0,1,0,0,0,2,7,1,0
2 ,36.000,31.600,33.000,32.800,8,23,13,13,21,1 ,2,1,0,0,0,0,0,1,0,0,0,1,5,1,0
3 ,42.800,42.800,43.500,.000,16,18,15,19,1,1 ,2,1,0,0,0,0,0,1,0,0,0,1,7,1,0
7 ,36.100,38.500,.000,.000,20,16,1,17,0,1 ,2,1,0,0,0,0,1,0,0,0,0,4,8,1,0
6 ,17.800,18.000,.000,.000,30,31,1,31,0,3 ,2,1,0,0,0,0,0,0,1,0,0,4,8,1,0
7 ,36.400,39.200,36.700,37.500,4,4,7,6,4,1 ,2,0,0,1,0,1,0,0,0,0,0,5,10,0,1
2 ,40.545,35.364,37.818,37.818,24,23,26,25,22,1 ,2,0,1,0,0,0,0,0,1,0,0,3,7,1,0
2 ,37.889,30.667,45.200,.000,25,25,15,25,1,1 ,2,0,1,0,0,0,0,0,1,0,0,4,8,1,0
2 ,46.400,47.100,.000,.000,10,6,1,8,0,0 ,2,1,0,0,0,0,1,0,0,0,0,5,9,1,0
2 ,45.909,43.364,44.727,44.000,12,13,10,18,12,0 ,2,1,0,0,0,0,1,0,0,0,0,3,7,1,0
1 ,43.222,40.200,44.900,42.700,10,16,8,11,11,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
1 ,45.556,46.500,45.200,45.600,7,6,7,7,6,1 ,2,0,1,0,0,0,0,0,1,0,0,2,7,1,0
2 ,49.500,49.400,48.100,49.100,4,4,5,2,3,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
2 ,43.900,45.800,.000,.000,16,12,1,13,0,1 ,2,0,0,1,0,1,0,0,0,0,0,5,11,0,1
2 ,47.000,45.364,43.727,45.000,8,7,12,14,10,1 ,2,0,0,1,0,1,0,0,0,0,0,3,9,0,1
3 ,47.500,47.900,.000,.000,3,3,1,2,0,1 ,2,0,1,0,0,1,0,0,0,0,0,5,10,1,0
3 ,43.900,45.500,46.200,.000,10,13,10,11,1,1 ,2,0,1,0,0,1,0,0,0,0,0,3,9,1,0
3 ,44.000,47.200,46.300,.000,9,4,9,7,1,1 ,2,0,0,1,0,1,0,0,0,0,0,4,8,0,1
3 ,46.200,46.600,.000,.000,8,8,1,8,0,1 ,2,0,1,0,0,0,0,0,1,0,0,5,11,0,1
3 ,49.444,47.222,47.500,46.000,3,4,5,16,7,1 ,2,0,1,0,0,0,0,0,1,0,0,2,8,0,1
3 ,38.100,43.500,.000,.000,26,19,1,24,0,2 ,2,0,1,0,0,0,0,0,1,0,0,5,9,0,1
2 ,46.800,44.900,.000,.000,7,14,1,11,0,2 ,2,0,1,0,0,0,0,0,1,0,0,5,10,1,0
2 ,47.455,44.909,47.727,46.364,6,9,5,9,8,2 ,2,0,1,0,0,0,0,0,1,0,0,3,8,1,0
2 ,40.800,46.000,47.100,.000,18,12,7,13,1,2 ,2,0,1,0,0,0,0,0,1,0,0,4,9,1,0
2 ,48.727,47.636,48.455,48.364,1,3,2,4,2,1 ,2,1,0,0,0,0,1,0,0,0,0,3,7,0,1
3 ,45.667,42.556,46.400,44.000,15,13,7,14,14,1 ,2,0,0,1,0,0,1,0,0,0,0,2,6,1,0
3 ,42.273,43.909,43.455,42.364,14,9,11,18,13,1 ,2,0,0,1,0,0,1,0,0,0,0,3,7,1,0
7 ,39.100,39.900,39.300,.000,12,9,13,16,1,2 ,2,0,0,1,0,0,0,0,1,0,0,6,10,0,1
7 ,44.600,37.800,41.300,40.400,1,6,2,9,2,3 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
7 ,37.100,36.100,35.600,36.100,11,14,9,12,11,3 ,2,1,0,0,0,0,1,0,0,0,0,3,8,0,1
6 ,38.273,39.455,38.455,.000,7,5,9,7,0,0 ,2,1,0,0,0,0,1,0,0,0,0,7,10,1,0
6 ,35.200,35.100,36.300,35.700,14,16,16,6,14,0 ,2,1,0,0,0,0,0,1,0,0,0,4,8,1,0
1 ,45.400,45.600,46.200,.000,7,14,11,8,1,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,1,0
1 ,33.000,43.700,.000,.000,30,17,1,30,0,1 ,2,0,0,1,0,0,0,0,1,0,0,6,11,1,0
1 ,40.818,43.000,41.182,42.273,13,5,10,4,6,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,1,0
2 ,41.800,45.000,43.900,.000,10,9,8,10,1,2 ,2,0,0,1,0,0,0,0,1,0,0,3,9,1,0
2 ,39.800,33.000,.000,.000,25,25,1,27,0,2 ,2,0,0,1,0,0,0,0,1,0,0,4,10,1,0
1 ,30.818,39.727,.000,.000,26,18,1,24,0,1 ,2,0,1,0,0,0,1,0,0,0,0,7,12,1,0
3 ,39.300,39.700,40.700,40.400,2,7,4,4,5,1 ,2,0,1,0,0,0,0,0,1,0,0,5,10,1,0
3 ,40.200,39.500,41.700,40.200,10,14,8,13,9,1 ,2,0,1,0,0,0,0,0,1,0,0,3,9,1,0
3 ,39.000,38.300,39.900,39.200,14,16,13,18,14,1 ,2,1,0,0,0,0,1,0,0,0,0,3,9,1,0
1 ,45.300,.000,.000,.000,8,1,1,8,0,1 ,1,1,0,0,0,0,0,1,0,0,1,7,11,0,1
6 ,38.800,34.900,30.300,.000,15,20,25,23,1,1 ,2,1,0,0,0,0,0,0,1,0,0,6,11,1,0
6 ,28.364,30.364,.000,.000,26,22,1,24,0,1 ,2,1,0,0,0,0,0,0,1,0,0,7,12,1,0
2 ,34.800,36.100,36.800,36.700,21,19,23,14,22,0 ,2,1,0,0,0,0,1,0,0,0,0,6,11,1,0
4 ,40.545,34.455,34.273,.000,10,23,22,21,1,1 ,2,0,1,0,0,0,0,0,1,0,0,7,12,1,0
2 ,33.909,38.545,.000,.000,20,8,1,13,0,2 ,2,1,0,0,0,0,1,0,0,0,0,8,12,0,1
1 ,35.000,43.000,37.000,37.000,8,6,6,8,5,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,1,0
1 ,33.455,33.273,.000,.000,19,18,1,19,0,1 ,2,1,0,0,0,0,1,0,0,0,0,8,13,1,0
4 ,32.091,31.727,32.364,.000,28,20,23,21,1,1 ,2,1,0,0,0,0,1,0,0,0,0,8,12,1,0
2 ,35.273,38.182,33.818,34.909,16,7,13,21,13,1 ,2,0,1,0,0,0,0,0,1,0,0,7,11,0,1
1 ,38.500,41.300,43.300,40.600,15,11,7,18,12,4 ,3,0,1,0,0,1,0,0,0,0,0,6,10,0,1
2 ,37.364,37.091,39.818,.000,12,13,5,12,1,4 ,3,0,1,0,0,1,0,0,0,0,0,8,12,0,1
3 ,35.400,35.400,30.800,33.600,24,23,27,25,24,1 ,2,0,1,0,0,0,0,0,1,0,0,6,12,1,0
2 ,34.200,31.200,30.200,.000,31,31,31,30,1,1 ,2,0,1,0,0,0,0,1,0,0,0,5,10,1,0
6 ,39.400,38.400,32.400,34.400,5,7,22,28,14,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,0,1
5 ,40.750,37.364,.000,.000,8,14,1,8,0,1 ,2,0,0,1,0,1,0,0,0,0,0,10,15,1,0
1 ,39.111,41.000,40.700,40.700,18,14,17,10,16,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
1 ,45.100,45.700,47.400,.000,7,13,7,9,1,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,0,1
6 ,35.600,33.400,34.500,33.500,15,18,15,27,18,1 ,2,0,0,1,0,0,1,0,0,0,0,5,9,1,0
6 ,37.700,38.900,37.600,38.800,18,17,21,14,18,2 ,2,0,0,1,0,0,0,0,1,0,0,3,8,1,0
7 ,33.500,33.700,29.900,.000,22,22,22,23,1,3 ,2,0,0,1,0,1,0,0,0,0,0,4,9,0,1
6 ,32.400,35.000,34.200,34.000,22,17,21,18,21,2 ,2,0,0,1,0,1,0,0,0,0,0,6,10,0,1
4 ,42.417,41.917,.000,.000,9,9,1,9,0,1 ,2,0,0,1,0,0,0,0,1,0,0,10,14,0,1
7 ,46.400,45.000,.000,46.200,1,3,25,1,1,1 ,2,1,0,0,0,0,1,0,0,0,1,1,6,0,1
6 ,40.600,30.500,35.000,.000,8,24,18,19,1,1 ,2,0,0,1,0,0,0,0,1,0,0,5,9,0,1
3 ,35.091,31.364,36.000,33.818,16,22,11,24,19,1 ,2,0,0,1,0,0,0,0,1,0,0,7,12,0,1
1 ,26.727,25.818,25.545,26.455,24,24,26,21,23,1 ,2,0,1,0,0,0,0,0,1,0,1,7,11,0,1
3 ,31.455,33.000,31.091,32.545,18,15,23,16,18,1 ,2,0,0,1,0,1,0,0,0,0,0,8,13,0,1
5 ,39.364,36.909,37.182,38.000,4,10,8,9,5,1 ,2,0,0,1,0,1,0,0,0,0,0,7,12,0,1
4 ,32.909,35.364,30.636,33.727,21,14,22,18,17,1 ,2,1,0,0,0,0,1,0,0,0,0,6,11,0,1
2 ,44.917,45.500,.000,.000,1,2,1,1,0,1 ,2,0,0,1,0,1,0,0,0,0,0,10,14,1,0
2 ,41.250,44.750,46.250,.000,7,1,1,2,1,1 ,2,0,0,1,0,1,0,0,0,0,0,9,13,1,0
2 ,32.818,33.091,28.182,32.000,14,16,29,26,22,1 ,2,0,0,1,0,1,0,0,0,0,0,8,12,1,0
2 ,35.000,34.417,36.667,.000,27,24,18,22,1,1 ,2,1,0,0,0,0,0,1,0,0,0,9,13,1,0
2 ,32.364,30.636,34.818,33.000,16,22,12,19,17,1 ,2,1,0,0,0,0,0,1,0,0,0,8,12,1,0
5 ,37.636,38.273,39.182,38.727,10,7,6,4,3,1 ,2,1,0,0,0,0,0,1,0,0,0,7,11,1,0
2 ,30.455,35.364,33.545,.000,22,16,14,20,1,2 ,2,1,0,0,0,0,0,1,0,0,0,8,13,0,1
4 ,40.727,43.727,45.364,42.273,3,1,1,5,1,1 ,2,1,0,0,0,0,0,0,1,0,0,6,11,0,1
2 ,34.900,35.091,37.091,35.545,20,11,5,8,8,1 ,2,1,0,0,0,0,1,0,0,0,1,7,13,1,0
5 ,34.818,36.818,20.333,34.091,15,11,25,19,16,1 ,2,1,0,0,0,0,1,0,0,0,0,7,12,1,0
4 ,28.545,26.636,25.909,25.636,21,23,25,24,24,1 ,2,0,0,1,0,0,0,0,1,0,1,8,13,1,0
1 ,31.636,33.091,31.091,31.273,18,21,26,26,23,1 ,2,0,0,1,0,0,0,0,1,0,1,7,12,1,0
3 ,30.300,39.600,.000,.000,28,25,1,27,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,0,1
3 ,47.111,45.333,44.200,44.500,12,7,14,13,12,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
3 ,48.333,49.000,44.900,46.500,7,2,12,9,6,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
2 ,44.364,40.000,.000,42.545,14,19,1,1,16,1 ,2,1,0,0,0,0,1,0,0,0,1,3,8,0,1
1 ,25.167,19.083,.000,.000,26,29,1,30,0,0 ,2,1,0,0,0,0,1,0,0,0,0,9,15,1,0
1 ,32.833,33.833,36.750,.000,24,17,17,21,1,1 ,2,1,0,0,0,0,1,0,0,0,0,11,17,0,1
1 ,35.333,33.750,34.500,35.083,20,20,17,12,16,1 ,2,1,0,0,0,0,1,0,0,0,0,10,16,0,1
1 ,36.750,35.333,34.167,35.083,8,15,21,23,12,1 ,2,0,0,1,0,1,0,0,0,0,0,11,16,0,1
2 ,29.667,32.917,36.167,34.333,32,18,11,12,20,3 ,2,0,0,1,0,0,0,0,1,0,0,11,17,0,1
1 ,35.250,34.500,36.250,35.500,15,17,13,23,16,1 ,2,0,0,1,0,1,0,0,0,0,0,10,14,0,1
3 ,44.667,41.917,44.500,43.750,1,3,1,1,1,1 ,3,0,1,0,0,1,0,0,0,0,0,10,14,1,0
1 ,42.500,43.333,44.167,43.333,1,1,1,1,1,1 ,3,0,1,0,0,1,0,0,0,0,0,9,13,1,0
2 ,36.167,30.500,.000,33.667,14,24,1,1,15,1 ,2,1,0,0,0,0,1,0,0,0,1,9,14,1,0
3 ,38.583,38.083,37.500,37.417,12,8,12,24,13,1 ,2,0,0,1,0,1,0,0,0,0,0,10,15,0,1
1 ,34.417,38.833,35.667,36.167,11,8,12,14,11,1 ,2,1,0,0,0,0,1,0,0,0,0,9,13,0,1
1 ,27.667,29.417,29.833,28.833,32,27,28,29,29,4 ,2,0,0,1,0,1,0,0,0,0,0,9,10,1,0
1 ,30.091,31.636,32.182,32.273,24,26,26,24,26,4 ,2,0,0,1,0,1,0,0,0,0,0,8,9,1,0
1 ,37.667,38.667,33.667,.000,18,13,21,17,1,1 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
2 ,40.909,41.818,40.273,41.273,4,4,4,4,4,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
1 ,36.250,33.000,35.917,35.083,9,20,13,19,12,1 ,2,0,0,1,0,1,0,0,0,0,0,11,15,0,1
2 ,29.700,35.200,.000,.000,27,26,1,25,0,1 ,2,0,1,0,0,0,0,1,0,0,0,5,10,1,0
5 ,34.636,31.000,32.818,32.818,17,20,20,26,21,1 ,2,0,0,1,0,0,1,0,0,0,0,10,12,1,0
7 ,32.333,24.833,8.000,28.917,24,25,23,24,23,1 ,2,1,0,0,0,0,1,0,0,0,0,9,15,1,0
1 ,43.300,44.800,47.300,.000,12,16,8,13,1,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,1,0
2 ,.000,40.700,41.100,41.100,24,22,18,1,21,1 ,2,0,0,1,0,0,0,0,1,0,1,2,6,0,1
3 ,33.909,35.273,34.000,33.909,23,18,23,27,23,2 ,2,0,0,1,0,1,0,0,0,0,0,8,14,1,0
1 ,46.600,46.800,.000,.000,8,9,1,10,0,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,1,0
1 ,36.000,36.000,35.545,35.000,28,24,27,24,28,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,1,0
6 ,41.000,44.400,40.000,.000,10,3,14,9,1,1 ,1,0,0,1,0,0,0,0,1,0,0,4,13,0,1
3 ,.000,.000,.000,30.000,25,25,28,26,29,2 ,2,0,0,1,0,0,0,0,1,0,1,2,6,0,1
3 ,42.727,44.091,.000,.000,7,2,1,5,0,0 ,2,0,0,1,0,0,1,0,0,0,0,7,12,1,0
3 ,.000,.000,.000,34.700,24,24,26,25,23,0 ,2,0,0,1,0,0,1,0,0,0,0,4,9,1,0
2 ,37.727,39.091,.000,38.000,20,21,24,23,20,1 ,2,1,0,0,0,1,0,0,0,0,0,3,8,0,1
2 ,49.400,49.700,.000,.000,1,1,1,1,0,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
1 ,35.600,41.100,.000,.000,24,14,1,19,0,0 ,2,0,1,0,0,0,0,0,1,0,0,3,7,0,1
1 ,44.900,48.300,.000,.000,13,5,1,10,0,3 ,2,0,1,0,0,1,0,0,0,0,0,3,7,1,0
1 ,39.000,37.000,41.000,38.000,10,18,11,18,20,3 ,2,0,1,0,0,1,0,0,0,0,0,1,5,1,0
1 ,43.800,43.600,45.900,.000,12,14,7,14,1,1 ,2,0,1,0,0,0,0,0,1,0,0,2,6,0,1
1 ,47.900,48.000,47.700,.000,5,6,5,6,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
2 ,49.600,50.000,50.000,.000,4,1,1,3,1,1 ,2,0,1,0,0,0,0,0,1,0,0,2,7,0,1
2 ,48.800,47.000,.000,.000,2,7,1,5,0,1 ,2,0,1,0,0,0,0,0,1,0,0,3,8,0,1
7 ,43.800,42.200,40.400,41.800,2,3,8,5,4,2 ,2,0,0,1,0,1,0,0,0,0,0,1,6,0,1
3 ,42.100,33.300,32.700,.000,18,27,23,24,1,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
6 ,39.800,40.200,44.800,41.800,12,14,6,9,11,2 ,2,0,0,1,0,0,0,0,1,0,0,1,6,1,0
7 ,46.600,47.300,.000,.000,12,9,1,10,0,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
6 ,44.700,44.100,45.700,.000,7,9,10,7,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
6 ,45.500,44.100,.000,.000,6,8,1,8,0,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,1,0
6 ,41.800,43.000,44.800,43.200,5,7,6,6,6,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,1,0
7 ,38.700,37.400,.000,.000,22,20,1,21,0,0 ,2,0,0,1,0,1,0,0,0,0,0,3,7,1,0
7 ,43.200,41.600,42.600,42.000,4,5,7,4,3,0 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
6 ,39.600,34.000,36.400,36.000,13,23,20,23,22,1 ,2,1,0,0,0,1,0,0,0,0,1,1,6,0,1
7 ,40.400,42.000,43.600,41.800,11,4,4,7,4,3 ,2,1,0,0,0,0,0,1,0,0,0,1,5,1,0
7 ,38.000,40.400,35.400,38.400,15,9,20,8,12,1 ,2,0,0,1,0,1,0,0,0,0,0,1,5,0,1
6 ,43.400,42.800,46.200,44.800,2,8,3,2,4,1 ,2,1,0,0,0,1,0,0,0,0,0,1,5,1,0
7 ,45.200,43.900,.000,.000,2,7,1,5,0,0 ,2,0,0,1,0,0,0,0,1,0,0,3,7,0,1
7 ,33.500,18.000,18.000,.000,27,27,21,25,1,2 ,2,0,0,1,0,0,1,0,0,0,0,2,7,0,1
7 ,41.000,37.000,38.400,38.400,9,16,15,15,12,2 ,2,0,0,1,0,0,1,0,0,0,0,1,6,0,1
6 ,36.900,38.700,.000,.000,22,22,1,21,0,2 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
7 ,32.400,23.000,23.000,.000,28,25,19,23,1,2 ,2,0,0,1,0,1,0,0,0,0,0,2,6,1,0
6 ,43.400,44.400,.000,.000,10,7,1,11,0,2 ,2,0,0,1,0,1,0,0,0,0,0,3,7,0,1
7 ,47.600,48.500,.000,.000,1,1,1,1,0,1 ,2,0,0,1,0,1,0,0,0,0,0,3,7,1,0
7 ,33.400,39.000,40.000,37.600,20,12,9,13,15,1 ,2,0,0,1,0,1,0,0,0,0,0,1,5,1,0
7 ,43.800,47.300,.000,.000,6,2,1,2,0,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,0,1
7 ,39.000,42.000,43.600,41.400,14,4,4,5,5,3 ,2,0,0,1,0,1,0,0,0,0,0,1,6,1,0
7 ,42.200,40.200,43.800,41.800,5,10,3,7,4,1 ,2,1,0,0,0,1,0,0,0,0,0,1,6,0,1
6 ,41.200,40.800,43.000,.000,16,15,15,12,1,0 ,2,1,0,0,0,0,1,0,0,0,0,2,6,1,0
6 ,39.400,39.900,.000,.000,16,18,1,17,0,1 ,2,1,0,0,0,0,0,1,0,0,0,3,8,1,0
2 ,49.800,49.200,49.600,.000,2,6,4,6,1,1 ,2,0,0,1,0,1,0,0,0,0,0,2,6,1,0
2 ,35.000,38.000,40.000,38.600,15,7,10,6,15,1 ,2,0,0,1,0,1,0,0,0,0,0,1,5,1,0
2 ,49.100,48.300,47.300,.000,7,9,9,9,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
1 ,48.000,49.200,49.100,.000,4,2,2,2,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
2 ,39.200,38.000,39.000,38.600,7,7,12,7,15,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,1,0
2 ,32.000,34.000,40.000,36.600,18,12,10,6,18,2 ,2,0,0,1,0,0,0,0,1,0,0,1,5,1,0
2 ,49.000,49.000,49.500,.000,8,7,5,7,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,6,0,1
1 ,40.900,46.500,.000,.000,20,9,1,15,0,1 ,2,0,0,1,0,0,0,0,1,0,0,3,11,1,0
2 ,49.600,50.000,49.900,.000,4,1,2,2,1,1 ,2,1,0,0,0,0,0,1,0,0,0,2,7,0,1
2 ,49.600,49.800,49.700,.000,4,2,3,4,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
3 ,42.500,44.000,44.200,.000,17,17,14,17,1,1 ,2,0,0,1,0,0,0,0,1,0,0,2,6,1,0
3 ,43.800,47.000,.000,.000,15,10,1,13,0,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,1,0
7 ,42.400,44.300,.000,.000,14,6,1,9,0,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,0,1
1 ,49.100,47.800,48.600,.000,2,7,4,3,1,2 ,2,0,0,1,0,1,0,0,0,0,0,2,7,0,1
1 ,45.600,45.300,.000,.000,11,11,1,12,0,1 ,2,0,1,0,0,0,0,0,1,0,0,3,8,1,0
1 ,47.300,48.100,48.200,48.000,5,2,3,4,2,1 ,2,0,0,1,0,1,0,0,0,0,0,2,6,1,0
1 ,48.500,48.500,.000,.000,2,3,1,2,0,1 ,2,0,0,1,0,1,0,0,0,0,0,4,8,1,0
1 ,43.000,38.000,40.800,.000,11,23,18,13,1,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,1,0
1 ,46.900,47.600,.000,.000,10,8,1,9,0,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,1,0
3 ,44.300,45.300,.000,.000,16,13,1,16,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,1,0
